Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Spread,Total
2023,14,2023-12-07,PIT,18,1,NWE,21,-6.0,30.0
2023,15,2023-12-16,PIT,13,0,CLT,30,1.0,42.5
2023,16,2023-12-23,PIT,34,1,CIN,11,2.5,38.0
2023,17,2023-12-31,PIT,30,0,SEA,23,4.5,40.5
2023,18,2024-01-06,PIT,17,0,RAV,10,-3.0,34.5
2023,1,2023-09-10,RAI,17,0,DEN,16,3.0,44.0
2023,2,2023-09-17,RAI,10,0,BUF,38,8.0,47.0
2023,3,2023-09-24,RAI,18,1,PIT,23,-3.0,43.5
2023,4,2023-10-01,RAI,17,0,SDG,24,5.5,48.5
2023,5,2023-10-09,RAI,17,1,GNB,13,-1.5,44.5
2023,6,2023-10-15,RAI,21,1,NWE,17,-2.5,42.5
2023,7,2023-10-22,RAI,12,0,CHI,30,-2.5,38.5
2023,8,2023-10-30,RAI,14,0,DET,26,7.0,45.5
2023,9,2023-11-05,RAI,30,1,NYG,6,-1.5,38.5
2023,10,2023-11-12,RAI,16,1,NYJ,12,1.5,35.5
2023,11,2023-11-19,RAI,13,0,MIA,20,13.5,46.0
2023,12,2023-11-26,RAI,17,1,KAN,31,10.0,43.0
2023,14,2023-12-10,RAI,0,1,MIN,3,3.0,40.0
2023,15,2023-12-14,RAI,63,1,SDG,21,-3.0,34.0
2023,16,2023-12-25,RAI,20,0,KAN,14,10.5,40.5
2023,17,2023-12-31,RAI,20,0,CLT,23,4.0,42.5
2023,18,2024-01-07,RAI,27,1,DEN,14,-3.0,37.0
2023,1,2023-09-10,RAM,30,0,SEA,13,4.5,46.5
2023,2,2023-09-17,RAM,23,1,SFO,30,7.5,44.5
2023,3,2023-09-25,RAM,16,0,CIN,19,3.0,45.5
2023,4,2023-10-01,RAM,29,0,CLT,23,-1.0,44.5
2023,5,2023-10-08,RAM,14,1,PHI,23,3.5,49.5
2023,6,2023-10-15,RAM,26,1,CRD,9,-7.0,47.5
2023,7,2023-10-22,RAM,17,1,PIT,24,-3.0,43.5
2023,8,2023-10-29,RAM,20,0,DAL,43,6.5,44.5
2023,9,2023-11-05,RAM,3,0,GNB,20,3.5,37.5
2023,11,2023-11-19,RAM,17,1,SEA,16,-2.0,46.0
2023,12,2023-11-26,RAM,37,0,CRD,14,-2.5,45.0
2023,13,2023-12-03,RAM,36,1,CLE,19,-4.0,40.5
2023,14,2023-12-10,RAM,31,0,RAV,37,7.5,39.5
2023,15,2023-12-17,RAM,28,1,WAS,20,-6.5,50.5
2023,16,2023-12-21,RAM,30,1,NOR,22,-4.0,46.0
2023,17,2023-12-31,RAM,26,0,NYG,25,-6.0,43.5
2023,18,2024-01-07,RAM,21,0,SFO,20,4.0,41.0
2023,1,2023-09-10,RAV,25,1,HTX,9,-9.5,43.5
2023,2,2023-09-17,RAV,27,0,CIN,24,3.5,45.5
2023,3,2023-09-24,RAV,19,1,CLT,22,-7.5,44.5
2023,4,2023-10-01,RAV,28,0,CLE,3,-2.5,41.0
2023,5,2023-10-08,RAV,10,0,PIT,17,-4.5,38.5
2023,6,2023-10-15,RAV,24,0,OTI,16,-5.0,42.5
2023,7,2023-10-22,RAV,38,1,DET,6,-3.0,43.5
2023,8,2023-10-29,RAV,31,0,CRD,24,-9.5,44.5
2023,9,2023-11-05,RAV,37,1,SEA,3,-6.5,44.5
2023,10,2023-11-12,RAV,31,1,CLE,33,-6.0,38.5
2023,11,2023-11-16,RAV,34,1,CIN,20,-4.0,46.0
2023,12,2023-11-26,RAV,20,0,SDG,10,-3.0,48.0
2023,14,2023-12-10,RAV,37,1,RAM,31,-7.5,39.5
2023,15,2023-12-17,RAV,23,0,JAX,7,-3.0,42.0
2023,16,2023-12-25,RAV,33,0,SFO,19,6.0,46.5
2023,17,2023-12-31,RAV,56,1,MIA,19,-3.5,46.5
2023,18,2024-01-06,RAV,10,1,PIT,17,3.0,34.5
2023,1,2023-09-10,SDG,34,1,MIA,36,-3.0,50.5
2023,2,2023-09-17,SDG,24,0,OTI,27,-2.5,45.5
2023,3,2023-09-24,SDG,28,0,MIN,24,1.0,53.0
2023,4,2023-10-01,SDG,24,1,RAI,17,-5.5,48.5
2023,6,2023-10-16,SDG,17,1,DAL,20,1.5,50.0
2023,7,2023-10-22,SDG,17,0,KAN,31,5.5,48.5
2023,8,2023-10-29,SDG,30,1,CHI,13,-10.5,45.5
2023,9,2023-11-06,SDG,27,0,NYJ,6,-3.0,41.0
2023,10,2023-11-12,SDG,38,1,DET,41,2.5,48.5
2023,11,2023-11-19,SDG,20,0,GNB,23,-3.0,44.0
2023,12,2023-11-26,SDG,10,1,RAV,20,3.0,48.0
2023,13,2023-12-03,SDG,6,0,NWE,0,-5.5,39.0
2023,14,2023-12-10,SDG,7,1,DEN,24,-2.5,43.5
2023,15,2023-12-14,SDG,21,0,RAI,63,3.0,34.0
2023,16,2023-12-23,SDG,22,1,BUF,24,12.5,44.0
2023,17,2023-12-31,SDG,9,0,DEN,16,3.5,36.5
2023,18,2024-01-07,SDG,12,1,KAN,13,-3.5,35.5
2023,1,2023-09-10,SEA,13,1,RAM,30,-4.5,46.5
2023,2,2023-09-17,SEA,37,0,DET,31,4.5,47.0
2023,3,2023-09-24,SEA,37,1,CAR,27,-5.0,43.0
2023,4,2023-10-02,SEA,24,0,NYG,3,-2.5,46.5
2023,6,2023-10-15,SEA,13,0,CIN,17,3.0,45.5
2023,7,2023-10-22,SEA,20,1,CRD,10,-8.5,43.5
2023,8,2023-10-29,SEA,24,1,CLE,20,-4.5,39.5
2023,9,2023-11-05,SEA,3,0,RAV,37,6.5,44.5
2023,10,2023-11-12,SEA,29,1,WAS,26,-5.5,44.5
2023,11,2023-11-19,SEA,16,0,RAM,17,2.0,46.0
2023,12,2023-11-23,SEA,13,1,SFO,31,7.5,43.5
2023,13,2023-11-30,SEA,35,0,DAL,41,9.5,47.0
2023,14,2023-12-10,SEA,16,0,SFO,28,13.5,46.5
2023,15,2023-12-18,SEA,20,1,PHI,17,3.0,45.0
2023,16,2023-12-24,SEA,20,0,OTI,17,-3.5,41.5
2023,17,2023-12-31,SEA,23,1,PIT,30,-4.5,40.5
2023,18,2024-01-07,SEA,21,0,CRD,20,-3.0,47.5
2023,1,2023-09-10,SFO,30,0,PIT,7,-1.5,41.5
2023,2,2023-09-17,SFO,30,0,RAM,23,-7.5,44.5
2023,3,2023-09-21,SFO,30,1,NYG,12,-10.5,43.5
2023,4,2023-10-01,SFO,35,1,CRD,16,-16.5,44.5
2023,5,2023-10-08,SFO,42,1,DAL,10,-3.5,45.0
2023,6,2023-10-15,SFO,17,0,CLE,19,-9.5,35.5
2023,7,2023-10-23,SFO,17,0,MIN,22,-7.0,44.0
2023,8,2023-10-29,SFO,17,1,CIN,31,-4.5,44.5
2023,10,2023-11-12,SFO,34,0,JAX,3,-3.0,44.5
2023,11,2023-11-19,SFO,27,1,TAM,14,-13.0,41.0
2023,12,2023-11-23,SFO,31,0,SEA,13,-7.5,43.5
2023,13,2023-12-03,SFO,42,0,PHI,19,-3.0,48.0
2023,14,2023-12-10,SFO,28,1,SEA,16,-13.5,46.5
2023,15,2023-12-17,SFO,45,0,CRD,29,-12.0,48.5
2023,16,2023-12-25,SFO,19,1,RAV,33,-6.0,46.5
2023,17,2023-12-31,SFO,27,0,WAS,10,-14.0,49.5
2023,18,2024-01-07,SFO,20,1,RAM,21,-4.0,41.0
2023,1,2023-09-10,TAM,20,0,MIN,17,4.5,45.5
2023,2,2023-09-17,TAM,27,1,CHI,17,-2.5,42.0
2023,3,2023-09-25,TAM,11,1,PHI,25,6.0,44.0
2023,4,2023-10-01,TAM,26,0,NOR,9,4.5,41.0
2023,6,2023-10-15,TAM,6,1,DET,20,3.0,43.5
2023,7,2023-10-22,TAM,13,1,ATL,16,-3.0,37.5
2023,8,2023-10-26,TAM,18,0,BUF,24,10.0,43.5
2023,9,2023-11-05,TAM,37,0,HTX,39,2.5,36.5
2023,10,2023-11-12,TAM,20,1,OTI,6,-2.5,38.5
2023,11,2023-11-19,TAM,14,0,SFO,27,13.0,41.0
2023,12,2023-11-26,TAM,20,0,CLT,27,2.5,45.5
2023,13,2023-12-03,TAM,21,1,CAR,18,-3.5,36.5
2023,14,2023-12-10,TAM,29,0,ATL,25,1.0,41.0
2023,15,2023-12-17,TAM,34,0,GNB,20,3.5,42.5
2023,16,2023-12-24,TAM,30,1,JAX,12,1.0,43.5
2023,17,2023-12-31,TAM,13,1,NOR,23,-2.5,42.0
2023,18,2024-01-07,TAM,9,0,CAR,0,-4.0,37.0
2023,1,2023-09-10,WAS,20,1,CRD,16,-6.5,38.5
2023,2,2023-09-17,WAS,35,0,DEN,33,4.0,38.5
2023,3,2023-09-24,WAS,3,1,BUF,37,4.5,43.5
2023,4,2023-10-01,WAS,31,0,PHI,34,9.5,43.0
2023,5,2023-10-05,WAS,20,1,CHI,40,-6.0,44.5
2023,6,2023-10-15,WAS,24,0,ATL,16,1.5,41.5
2023,7,2023-10-22,WAS,7,0,NYG,14,-3.0,36.5
2023,8,2023-10-29,WAS,31,1,PHI,38,6.5,42.5
2023,9,2023-11-05,WAS,20,0,NWE,17,2.5,40.5
2023,10,2023-11-12,WAS,26,0,SEA,29,5.5,44.5
2023,11,2023-11-19,WAS,19,1,NYG,31,-9.0,38.0
2023,12,2023-11-23,WAS,10,0,DAL,45,13.5,48.5
2023,13,2023-12-03,WAS,15,1,MIA,45,9.0,49.5
2023,15,2023-12-17,WAS,20,0,RAM,28,6.5,50.5
2023,16,2023-12-24,WAS,28,0,NYJ,30,3.0,37.5
2023,17,2023-12-31,WAS,10,1,SFO,27,14.0,49.5
2023,18,2024-01-07,WAS,10,1,DAL,38,13.0,46.5
2024,1,2024-09-08,ATL,10,1,PIT,18,-3.5,42.0
2024,2,2024-09-16,ATL,22,0,PHI,21,5.5,45.5
2024,3,2024-09-22,ATL,17,1,KAN,22,3.0,46.5
2024,4,2024-09-29,ATL,26,1,NOR,24,-2.5,41.0
2024,5,2024-10-03,ATL,36,1,TAM,30,-1.5,44.0
2024,6,2024-10-13,ATL,38,0,CAR,20,-6.5,47.0
2024,7,2024-10-20,ATL,14,1,SEA,34,-3.0,52.0
2024,8,2024-10-27,ATL,31,0,TAM,26,-2.5,45.5
2024,9,2024-11-03,ATL,27,1,DAL,21,-3.0,52.0
2024,10,2024-11-10,ATL,17,0,NOR,20,-3.5,46.5
2024,11,2024-11-17,ATL,6,0,DEN,38,2.5,44.5
2024,13,2024-12-01,ATL,13,1,SDG,17,1.0,48.0
2024,14,2024-12-08,ATL,21,0,MIN,42,6.0,45.5
2024,15,2024-12-16,ATL,15,0,RAI,9,-5.5,44.5
2024,16,2024-12-22,ATL,34,1,NYG,7,-9.0,42.5
2024,17,2024-12-29,ATL,24,0,WAS,30,3.5,46.5
2024,18,2025-01-05,ATL,38,1,CAR,44,-9.0,48.0
2024,1,2024-09-08,BUF,34,1,CRD,28,-6.5,46.5
2024,2,2024-09-12,BUF,31,0,MIA,10,2.0,49.0
2024,3,2024-09-23,BUF,47,1,JAX,10,-5.5,45.5
2024,4,2024-09-29,BUF,10,0,RAV,35,2.5,46.5
2024,5,2024-10-06,BUF,20,0,HTX,23,1.0,47.5
2024,6,2024-10-14,BUF,23,0,NYJ,20,-1.0,40.5
2024,7,2024-10-20,BUF,34,1,OTI,10,-9.5,41.0
2024,8,2024-10-27,BUF,31,0,SEA,10,-3.0,45.5
2024,9,2024-11-03,BUF,30,1,MIA,27,-6.0,49.5
2024,10,2024-11-10,BUF,30,0,CLT,20,-4.0,46.5
2024,11,2024-11-17,BUF,30,1,KAN,21,-1.5,46.0
2024,13,2024-12-01,BUF,35,1,SFO,10,-6.0,44.5
2024,14,2024-12-08,BUF,42,0,RAM,44,-3.5,49.5
2024,15,2024-12-15,BUF,48,0,DET,42,1.0,54.5
2024,16,2024-12-22,BUF,24,1,NWE,21,-14.0,46.5
2024,17,2024-12-29,BUF,40,1,NYJ,14,-10.0,46.0
2024,18,2025-01-05,BUF,16,0,NWE,23,-3.5,36.0
2024,1,2024-09-08,CAR,10,0,NOR,47,4.0,41.5
2024,2,2024-09-15,CAR,3,1,SDG,26,5.0,38.5
2024,3,2024-09-22,CAR,36,0,RAI,22,5.5,40.0
2024,4,2024-09-29,CAR,24,1,CIN,34,4.5,47.0
2024,5,2024-10-06,CAR,10,0,CHI,36,4.0,40.5
2024,6,2024-10-13,CAR,20,1,ATL,38,6.5,47.0
2024,7,2024-10-20,CAR,7,0,WAS,40,9.5,51.5
2024,8,2024-10-27,CAR,14,0,DEN,28,11.0,41.0
2024,9,2024-11-03,CAR,23,1,NOR,22,7.0,43.5
2024,10,2024-11-10,CAR,20,1,NYG,17,6.5,40.5
2024,12,2024-11-24,CAR,27,1,KAN,30,11.0,43.0
2024,13,2024-12-01,CAR,23,1,TAM,26,6.0,46.5
2024,14,2024-12-08,CAR,16,0,PHI,22,13.5,45.0
2024,15,2024-12-15,CAR,14,1,DAL,30,-3.0,43.0
2024,16,2024-12-22,CAR,36,1,CRD,30,5.0,47.5
2024,17,2024-12-29,CAR,14,0,TAM,48,9.0,47.5
2024,18,2025-01-05,CAR,44,0,ATL,38,9.0,48.0
2024,1,2024-09-08,CHI,24,1,OTI,17,-3.5,44.5
2024,2,2024-09-15,CHI,13,0,HTX,19,6.0,45.0
2024,3,2024-09-22,CHI,16,0,CLT,21,1.0,43.5
2024,4,2024-09-29,CHI,24,1,RAM,18,-3.0,40.5
2024,5,2024-10-06,CHI,36,1,CAR,10,-4.0,40.5
2024,6,2024-10-13,CHI,35,1,JAX,16,1.0,45.0
2024,8,2024-10-27,CHI,15,0,WAS,18,-1.0,45.0
2024,9,2024-11-03,CHI,9,0,CRD,29,1.5,44.5
2024,10,2024-11-10,CHI,3,1,NWE,19,-6.0,38.5
2024,11,2024-11-17,CHI,19,1,GNB,20,5.5,40.5
2024,12,2024-11-24,CHI,27,1,MIN,30,3.5,39.5
2024,13,2024-11-28,CHI,20,0,DET,23,9.5,48.0
2024,14,2024-12-08,CHI,13,0,SFO,38,3.0,43.5
2024,15,2024-12-16,CHI,12,0,MIN,30,7.0,43.5
2024,16,2024-12-22,CHI,17,1,DET,34,6.5,47.5
2024,17,2024-12-26,CHI,3,1,SEA,6,3.5,42.5
2024,18,2025-01-05,CHI,24,0,GNB,22,10.0,41.5
2024,1,2024-09-08,CIN,10,1,NWE,16,-7.5,41.0
2024,2,2024-09-15,CIN,25,0,KAN,26,6.0,48.0
2024,3,2024-09-23,CIN,33,1,WAS,38,-7.5,46.5
2024,4,2024-09-29,CIN,34,0,CAR,24,-4.5,47.0
2024,5,2024-10-06,CIN,38,1,RAV,41,1.0,48.5
2024,6,2024-10-13,CIN,17,0,NYG,7,-3.5,46.5
2024,7,2024-10-20,CIN,21,0,CLE,14,-5.5,41.0
2024,8,2024-10-27,CIN,17,1,PHI,37,-2.5,47.5
2024,9,2024-11-03,CIN,41,1,RAI,24,-7.0,45.0
2024,10,2024-11-07,CIN,34,0,RAV,35,6.0,53.5
2024,11,2024-11-17,CIN,27,0,SDG,34,1.0,48.5
2024,13,2024-12-01,CIN,38,1,PIT,44,-3.0,47.0
2024,14,2024-12-09,CIN,27,0,DAL,20,-5.5,49.5
2024,15,2024-12-15,CIN,37,0,OTI,27,-5.0,46.0
2024,16,2024-12-22,CIN,24,1,CLE,6,-9.5,46.5
2024,17,2024-12-28,CIN,30,1,DEN,24,-3.5,50.0
2024,18,2025-01-04,CIN,19,0,PIT,17,-2.5,47.5
2024,1,2024-09-08,CLE,17,1,DAL,33,-2.5,41.0
2024,2,2024-09-15,CLE,18,0,JAX,13,3.0,41.0
2024,3,2024-09-22,CLE,15,1,NYG,21,-6.5,38.5
2024,4,2024-09-29,CLE,16,0,RAI,20,-2.5,36.5
2024,5,2024-10-06,CLE,13,0,WAS,34,3.0,43.5
2024,6,2024-10-13,CLE,16,0,PHI,20,9.5,42.5
2024,7,2024-10-20,CLE,14,1,CIN,21,5.5,41.0
2024,8,2024-10-27,CLE,29,1,RAV,24,9.0,45.5
2024,9,2024-11-03,CLE,10,1,SDG,27,1.0,42.5
2024,11,2024-11-17,CLE,14,0,NOR,35,-1.0,44.0
2024,12,2024-11-21,CLE,24,1,PIT,19,3.5,36.5
2024,13,2024-12-02,CLE,32,0,DEN,41,6.0,42.0
2024,14,2024-12-08,CLE,14,0,PIT,27,7.0,43.5
2024,15,2024-12-15,CLE,7,1,KAN,21,4.0,41.5
2024,16,2024-12-22,CLE,6,0,CIN,24,9.5,46.5
2024,17,2024-12-29,CLE,3,1,MIA,20,3.0,33.5
2024,18,2025-01-04,CLE,10,0,RAV,35,20.0,41.5
2024,1,2024-09-08,CLT,27,1,HTX,29,2.5,48.5
2024,2,2024-09-15,CLT,10,0,GNB,16,-2.5,40.5
2024,3,2024-09-22,CLT,21,1,CHI,16,-1.0,43.5
2024,4,2024-09-29,CLT,27,1,PIT,24,1.0,40.5
2024,5,2024-10-06,CLT,34,0,JAX,37,3.0,45.0
2024,6,2024-10-13,CLT,20,0,OTI,17,2.5,43.0
2024,7,2024-10-20,CLT,16,1,MIA,10,-3.0,43.5
2024,8,2024-10-27,CLT,20,0,HTX,23,5.0,45.5
2024,9,2024-11-03,CLT,13,0,MIN,21,5.5,47.0
2024,10,2024-11-10,CLT,20,1,BUF,30,4.0,46.5
2024,11,2024-11-17,CLT,28,0,NYJ,27,4.0,43.5
2024,12,2024-11-24,CLT,6,1,DET,24,7.5,50.0
2024,13,2024-12-01,CLT,25,0,NWE,24,-2.5,42.5
2024,15,2024-12-15,CLT,13,0,DEN,31,4.0,44.0
2024,16,2024-12-22,CLT,38,1,OTI,30,-3.5,42.5
2024,17,2024-12-29,CLT,33,0,NYG,45,-7.5,40.5
2024,18,2025-01-05,CLT,26,1,JAX,23,-3.5,45.0
2024,1,2024-09-08,CRD,28,0,BUF,34,6.5,46.5
2024,2,2024-09-15,CRD,41,1,RAM,10,0.0,47.5
2024,3,2024-09-22,CRD,13,1,DET,20,2.5,51.5
2024,4,2024-09-29,CRD,14,1,WAS,42,-3.5,48.5
2024,5,2024-10-06,CRD,24,0,SFO,23,7.0,49.0
2024,6,2024-10-13,CRD,13,0,GNB,34,5.5,47.0
2024,7,2024-10-21,CRD,17,1,SDG,15,1.0,44.5
2024,8,2024-10-27,CRD,28,0,MIA,27,4.0,46.0
2024,9,2024-11-03,CRD,29,1,CHI,9,-1.5,44.5
2024,10,2024-11-10,CRD,31,1,NYJ,6,1.5,46.5
2024,12,2024-11-24,CRD,6,0,SEA,16,0.0,47.0
2024,13,2024-12-01,CRD,22,0,MIN,23,3.5,44.5
2024,14,2024-12-08,CRD,18,1,SEA,30,-2.5,44.5
2024,15,2024-12-15,CRD,30,1,NWE,17,-6.0,46.5
2024,16,2024-12-22,CRD,30,0,CAR,36,-5.0,47.5
2024,17,2024-12-28,CRD,9,0,RAM,13,6.5,47.5
2024,18,2025-01-05,CRD,47,1,SFO,24,-4.5,43.0
2024,1,2024-09-08,DAL,33,0,CLE,17,2.5,41.0
2024,2,2024-09-15,DAL,19,1,NOR,44,-6.0,46.5
2024,3,2024-09-22,DAL,25,1,RAV,28,1.0,48.0
2024,4,2024-09-26,DAL,20,0,NYG,15,-6.0,45.5
2024,5,2024-10-06,DAL,20,0,PIT,17,2.5,43.5
2024,6,2024-10-13,DAL,9,1,DET,47,3.5,52.5
2024,8,2024-10-27,DAL,24,0,SFO,30,4.5,47.0
2024,9,2024-11-03,DAL,21,0,ATL,27,3.0,52.0
2024,10,2024-11-10,DAL,6,1,PHI,34,7.5,43.5
2024,11,2024-11-18,DAL,10,1,HTX,34,7.0,41.0
2024,12,2024-11-24,DAL,34,0,WAS,26,10.5,45.0
2024,13,2024-11-28,DAL,27,1,NYG,20,-3.0,37.5
2024,14,2024-12-09,DAL,20,1,CIN,27,5.5,49.5
2024,15,2024-12-15,DAL,30,0,CAR,14,3.0,43.0
2024,16,2024-12-22,DAL,26,1,TAM,24,4.0,48.0
2024,17,2024-12-29,DAL,7,0,PHI,41,8.0,37.5
2024,18,2025-01-05,DAL,19,1,WAS,23,6.5,44.0
2024,1,2024-09-08,DEN,20,0,SEA,26,6.0,42.0
2024,2,2024-09-15,DEN,6,1,PIT,13,2.5,36.5
2024,3,2024-09-22,DEN,26,0,TAM,7,6.0,41.0
2024,4,2024-09-29,DEN,10,0,NYJ,9,9.0,40.0
2024,5,2024-10-06,DEN,34,1,RAI,18,-3.0,35.5
2024,6,2024-10-13,DEN,16,1,SDG,23,3.0,36.0
2024,7,2024-10-17,DEN,33,0,NOR,10,-2.5,37.0
2024,8,2024-10-27,DEN,28,1,CAR,14,-11.0,41.0
2024,9,2024-11-03,DEN,10,0,RAV,41,9.5,46.5
2024,10,2024-11-10,DEN,14,0,KAN,16,7.5,42.0
2024,11,2024-11-17,DEN,38,1,ATL,6,-2.5,44.5
2024,12,2024-11-24,DEN,29,0,RAI,19,-6.0,41.0
2024,13,2024-12-02,DEN,41,1,CLE,32,-6.0,42.0
2024,15,2024-12-15,DEN,31,1,CLT,13,-4.0,44.0
2024,16,2024-12-19,DEN,27,0,SDG,34,2.5,41.5
2024,17,2024-12-28,DEN,24,0,CIN,30,3.5,50.0
2024,18,2025-01-05,DEN,38,1,KAN,0,-10.5,40.0
2024,1,2024-09-08,DET,26,1,RAM,20,-4.5,52.5
2024,2,2024-09-15,DET,16,1,TAM,20,-7.5,51.5
2024,3,2024-09-22,DET,20,0,CRD,13,-2.5,51.5
2024,4,2024-09-30,DET,42,1,SEA,29,-4.0,47.0
2024,6,2024-10-13,DET,47,0,DAL,9,-3.5,52.5
2024,7,2024-10-20,DET,31,0,MIN,29,1.0,50.5
2024,8,2024-10-27,DET,52,1,OTI,14,-11.5,44.5
2024,9,2024-11-03,DET,24,0,GNB,14,-2.5,47.5
2024,10,2024-11-10,DET,26,0,HTX,23,-3.5,49.0
2024,11,2024-11-17,DET,52,1,JAX,6,-14.0,47.0
2024,12,2024-11-24,DET,24,0,CLT,6,-7.5,50.0
2024,13,2024-11-28,DET,23,1,CHI,20,-9.5,48.0
2024,14,2024-12-05,DET,34,1,GNB,31,-3.5,51.5
2024,15,2024-12-15,DET,42,1,BUF,48,-1.0,54.5
2024,16,2024-12-22,DET,34,0,CHI,17,-6.5,47.5
2024,17,2024-12-30,DET,40,0,SFO,34,-3.5,50.5
2024,18,2025-01-05,DET,31,1,MIN,9,-2.5,56.0
2024,1,2024-09-06,GNB,29,0,PHI,34,2.0,49.5
2024,2,2024-09-15,GNB,16,1,CLT,10,2.5,40.5
2024,3,2024-09-22,GNB,30,0,OTI,14,3.0,37.5
2024,4,2024-09-29,GNB,29,1,MIN,31,-3.0,44.0
2024,5,2024-10-06,GNB,24,0,RAM,19,-3.0,48.5
2024,6,2024-10-13,GNB,34,1,CRD,13,-5.5,47.0
2024,7,2024-10-20,GNB,24,1,HTX,22,-3.0,48.0
2024,8,2024-10-27,GNB,30,0,JAX,27,-4.0,49.5
2024,9,2024-11-03,GNB,14,1,DET,24,2.5,47.5
2024,11,2024-11-17,GNB,20,0,CHI,19,-5.5,40.5
2024,12,2024-11-24,GNB,38,1,SFO,10,-5.5,44.5
2024,13,2024-11-28,GNB,30,1,MIA,17,-3.0,47.5
2024,14,2024-12-05,GNB,31,0,DET,34,3.5,51.5
2024,15,2024-12-15,GNB,30,0,SEA,13,-2.5,46.5
2024,16,2024-12-23,GNB,34,1,NOR,0,-14.0,42.5
2024,17,2024-12-29,GNB,25,0,MIN,27,1.0,49.0
2024,18,2025-01-05,GNB,22,1,CHI,24,-10.0,41.5
2024,1,2024-09-08,HTX,29,0,CLT,27,-2.5,48.5
2024,2,2024-09-15,HTX,19,1,CHI,13,-6.0,45.0
2024,3,2024-09-22,HTX,7,0,MIN,34,-1.0,46.5
2024,4,2024-09-29,HTX,24,1,JAX,20,-5.5,44.5
2024,5,2024-10-06,HTX,23,1,BUF,20,-1.0,47.5
2024,6,2024-10-13,HTX,41,0,NWE,21,-7.0,37.5
2024,7,2024-10-20,HTX,22,0,GNB,24,3.0,48.0
2024,8,2024-10-27,HTX,23,1,CLT,20,-5.0,45.5
2024,9,2024-10-31,HTX,13,0,NYJ,21,2.0,42.0
2024,10,2024-11-10,HTX,23,1,DET,26,3.5,49.0
2024,11,2024-11-18,HTX,34,0,DAL,10,-7.0,41.0
2024,12,2024-11-24,HTX,27,1,OTI,32,-9.0,40.5
2024,13,2024-12-01,HTX,23,0,JAX,20,-3.5,44.0
2024,15,2024-12-15,HTX,20,1,MIA,12,-2.5,45.5
2024,16,2024-12-21,HTX,19,0,KAN,27,3.5,42.0
2024,17,2024-12-25,HTX,2,1,RAV,31,6.0,47.0
2024,18,2025-01-05,HTX,23,0,OTI,14,1.5,36.5
2024,1,2024-09-08,JAX,17,0,MIA,20,3.5,49.5
2024,2,2024-09-15,JAX,13,1,CLE,18,-3.0,41.0
2024,3,2024-09-23,JAX,10,0,BUF,47,5.5,45.5
2024,4,2024-09-29,JAX,20,0,HTX,24,5.5,44.5
2024,5,2024-10-06,JAX,37,1,CLT,34,-3.0,45.0
2024,6,2024-10-13,JAX,16,0,CHI,35,-1.0,45.0
2024,7,2024-10-20,JAX,32,1,NWE,16,-6.5,42.5
2024,8,2024-10-27,JAX,27,1,GNB,30,4.0,49.5
2024,9,2024-11-03,JAX,23,0,PHI,28,7.5,45.5
2024,10,2024-11-10,JAX,7,1,MIN,12,7.0,43.5
2024,11,2024-11-17,JAX,6,0,DET,52,14.0,47.0
2024,13,2024-12-01,JAX,20,1,HTX,23,3.5,44.0
2024,14,2024-12-08,JAX,10,0,OTI,6,3.5,40.0
2024,15,2024-12-15,JAX,25,1,NYJ,32,3.5,40.5
2024,16,2024-12-22,JAX,14,0,RAI,19,2.5,41.0
2024,17,2024-12-29,JAX,20,1,OTI,13,0.0,39.0
2024,18,2025-01-05,JAX,23,0,CLT,26,3.5,45.0
2024,1,2024-09-05,KAN,27,1,RAV,20,-3.0,47.0
2024,2,2024-09-15,KAN,26,1,CIN,25,-6.0,48.0
2024,3,2024-09-22,KAN,22,0,ATL,17,-3.0,46.5
2024,4,2024-09-29,KAN,17,0,SDG,10,-7.0,41.0
2024,5,2024-10-07,KAN,26,1,NOR,13,-5.5,43.0
2024,7,2024-10-20,KAN,28,0,SFO,18,1.5,47.0
2024,8,2024-10-27,KAN,27,0,RAI,20,-10.0,41.5
2024,9,2024-11-04,KAN,30,1,TAM,24,-9.0,45.5
2024,10,2024-11-10,KAN,16,1,DEN,14,-7.5,42.0
2024,11,2024-11-17,KAN,21,0,BUF,30,1.5,46.0
2024,12,2024-11-24,KAN,30,0,CAR,27,-11.0,43.0
2024,13,2024-11-29,KAN,19,1,RAI,17,-13.0,42.5
2024,14,2024-12-08,KAN,19,1,SDG,17,-4.0,43.0
2024,15,2024-12-15,KAN,21,0,CLE,7,-4.0,41.5
2024,16,2024-12-21,KAN,27,1,HTX,19,-3.5,42.0
2024,17,2024-12-25,KAN,29,0,PIT,10,-2.5,44.0
2024,18,2025-01-05,KAN,0,0,DEN,38,10.5,40.0
2024,1,2024-09-08,MIA,20,1,JAX,17,-3.5,49.5
2024,2,2024-09-12,MIA,10,1,BUF,31,-2.0,49.0
2024,3,2024-09-22,MIA,3,0,SEA,24,4.5,41.5
2024,4,2024-09-30,MIA,12,1,OTI,31,-2.5,37.0
2024,5,2024-10-06,MIA,15,0,NWE,10,-1.0,35.0
2024,7,2024-10-20,MIA,10,0,CLT,16,3.0,43.5
2024,8,2024-10-27,MIA,27,1,CRD,28,-4.0,46.0
2024,9,2024-11-03,MIA,27,0,BUF,30,6.0,49.5
